"AnnualIncome","CreditScore","Experience","LoanDuration","NumberOfDependents","MonthlyDebtPayments","CreditCardUtilizationRate","NumberOfOpenCreditLines","NumberOfCreditInquiries","DebtToIncomeRatio","PaymentHistory","LengthOfCreditHistory","SavingsAccountBalance","CheckingAccountBalance","TotalAssets","TotalLiabilities","UtilityBillsPaymentHistory","JobTenure","InterestRate","MonthlyLoanPayment","TotalDebtToIncomeRatio","LoanApproved","EmploymentStatus_Self-Employed","EmploymentStatus_Unemployed","EducationLevel_Associate","EducationLevel_High School","EducationLevel_Master","EducationLevel_Other","MaritalStatus_Divorced","MaritalStatus_Other","MaritalStatus_Single","HomeOwnershipStatus_Other","HomeOwnershipStatus_Own","HomeOwnershipStatus_Rent","LoanPurpose_Auto","LoanPurpose_Debt Consolidation","LoanPurpose_Education","LoanPurpose_Other"
53368,603,15,60,3,708,0.0962988412145278,5,0,0.3162526792541,15,5,252,3435,25158,25479,0.65192915640835,0,0.222974149549072,542.538336453764,0.28118835327247,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
47425,576,0,72,0,152,0.448499797406911,5,0,0.123325529266322,28,2,5001,517,92869,33833,0.930793134141472,1,0.225693108196669,435.479750888373,0.148650648616984,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
28236,505,0,96,5,580,0.29523206436877,1,0,0.36870357073718,28,7,1697,357,24753,13503,0.805235512382219,5,0.295886269727357,461.642077390578,0.442686815720603,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
71357,623,24,36,1,420,0.408946693477939,1,2,0.382532290468215,26,15,2996,1737,165180,55367,0.674625068573163,3,0.2431308,1146.81965055255,0.263489717990255,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
25390,548,20,72,1,576,0.296902953591256,4,0,0.409260633605531,16,1,1408,592,37653,70060,0.916467232716758,5,0.22819389192205,847.926262864097,0.672986024197289,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
96831,612,25,36,3,366,0.105305035666194,2,1,0.481989277727085,35,16,127,2452,117084,8180,0.721435341080581,3,0.176677935933395,565.807294792912,0.115476319954508,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
37219,621,15,36,1,163,0.0217536746719256,1,2,0.0484733575025021,20,7,4997,3532,12366,25711,0.655619844958073,6,0.165082764001268,270.343784944912,0.139716956912839,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
32278,645,27,96,0,588,0.197685379565125,4,1,0.334618719682575,20,8,654,3195,18613,10132,0.973370045339909,4,0.210813381038498,197.417655294504,0.29199491491214,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
46302,600,24,96,2,354,0.103152973401567,3,0,0.0216642801447049,23,11,2830,1221,19482,42770,0.893039573132622,2,0.219591453568717,484.050840731789,0.217196019368094,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
93644,557,13,72,0,804,0.268559333546611,3,0,0.343130632417792,23,23,1284,2659,57833,24183,0.852632670778309,4,0.236069877183639,743.999378567248,0.198368208777999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84808,549,11,84,0,202,0.110083893543492,2,1,0.327342782024977,32,23,2849,2794,27013,17155,0.838222236482332,4,0.236142760277329,219.232605533244,0.0596027646731314,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124817,544,18,60,2,512,0.205581213266129,4,1,0.0508051980714765,19,7,3219,3091,24341,39811,0.832728095166648,9,0.22493202444815,659.641119240831,0.112642456002708,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
60120,538,19,60,0,447,0.504171380706558,0,3,0.178329491539296,21,20,6333,2691,78318,51139,0.913633643767609,2,0.294295763822731,1179.24773522972,0.324600346353237,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
116005,592,22,24,2,235,0.665708372204774,4,1,0.0451138151773083,28,20,920,960,194518,32358,0.833730925127621,1,0.20116151020529,1213.43527549272,0.149831673685726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34524,552,32,48,0,353,0.458631371541829,3,0,0.237112147734279,25,7,872,626,5227,12212,0.923041471452755,7,0.221601264000242,527.319995872507,0.305985400025202,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
40117,622,32,36,1,507,0.0723185873849608,4,0,0.301077053650638,27,29,1136,1982,21847,3870,0.927200148710313,9,0.194976184872817,1038.55707376406,0.462314851189489,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
34888,592,29,60,0,347,0.445889883777957,3,4,0.293076597523977,22,10,2062,354,39826,18297,0.858826529358005,7,0.230477197990541,676.636897680241,0.352087903352525,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
38509,558,0,48,1,468,0.360414783838002,3,1,0.601851314150766,23,20,3065,288,8734,29979,0.753486779378566,7,0.236686855652074,306.521115323238,0.241352758676643,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
83929,549,19,60,2,582,0.553861010994344,6,0,0.211519632016987,28,20,9907,461,113404,14833,0.916467034279762,1,0.281632484450687,521.333034805612,0.157752343262369,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20344,615,10,60,2,287,0.0959866279594709,3,1,0.060065314478834,24,19,965,2690,142067,38200,0.895268868764666,3,0.178594235971452,275.601037741489,0.331852755254516,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
84311,608,32,36,0,673,0.0608379334693488,1,2,0.581657938845382,23,8,11029,553,17270,52291,0.973713237597629,9,0.233817184502318,1000.19361294226,0.238145951955345,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
44074,651,10,48,2,150,0.396391341187134,5,0,0.247368040829015,26,14,3386,1329,37773,33872,0.972679280845133,6,0.181445144325988,294.387883819144,0.120993207011611,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41155,589,18,72,3,262,0.255291676683184,3,0,0.438408349065633,19,11,1179,2452,40121,20890,0.745472045745448,3,0.238549661557624,550.071402596833,0.236784274842959,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
66074,566,23,36,1,370,0.565107814051683,2,0,0.638778361998669,15,5,1014,1548,10511,4951,0.982678934626499,6,0.268008323409575,904.967310331802,0.231552618639429,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27193,596,40,36,2,303,0.152113418823495,2,2,0.126155151560196,19,23,1878,753,69442,4077,0.983615126617163,6,0.223750629449978,611.81465052081,0.403698591779124,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
121184,502,27,36,0,187,0.25868297142724,2,1,0.582526946409976,23,28,7768,3373,122563,15010,0.935564050291775,7,0.295007816435941,605.094307702695,0.0784355335063403,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
89577,576,35,48,2,376,0.693975501653479,3,1,0.056241930869127,25,6,901,1298,26210,40650,0.802023085710531,4,0.191378176554469,425.405249357783,0.107358618755857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16391,444,13,84,2,280,0.095808024772186,2,0,0.18331347645091,27,23,1697,1005,56897,5467,0.875802809627425,5,0.329452465723357,212.575976014966,0.360619346725617,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
63064,604,23,96,0,547,0.261714488015301,6,1,0.177275690012278,28,26,1101,2554,26041,48020,0.874354413527703,4,0.2321086601927,351.455730338149,0.170960750413196,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
77373,628,18,84,2,180,0.598907148344221,3,0,0.319366060687547,22,2,1575,420,53517,1278,0.905225014593137,8,0.241522988177557,455.88253927614,0.0986208428174386,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
25957,502,11,24,0,540,0.23755831546108,0,1,0.126418071439105,17,29,354,1190,163989,8889,0.915600180513054,6,0.26811526645101,1273.9539378134,0.838596419222592,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
57542,610,9,48,2,448,0.12572390808808,6,1,0.181747402388353,22,12,9734,2819,27597,41280,0.823527242487731,2,0.195519541143452,1006.99901944286,0.303430333205559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
71250,459,10,60,1,569,0.301153892882147,2,0,0.409591606311538,22,13,2927,325,74308,15528,0.748906519592513,6,0.308663766493833,419.217889114382,0.166436697114001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
50524,617,10,60,2,368,0.1700409348405,6,1,0.461945978464316,15,24,4108,3575,13044,1593,0.924806267722661,4,0.24329939387741,509.373816719587,0.208385832488224,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
70171,626,21,36,1,304,0.115890380806789,4,2,0.339861040478402,24,17,2825,1845,6950,11897,0.858973891101194,6,0.179338597798682,1088.95851471523,0.238210972860337,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
76487,525,13,48,0,473,0.164618397381252,3,1,0.490892610518259,35,5,2942,1917,40395,35706,0.955514086908304,3,0.243876515813266,967.594884946106,0.226014075847572,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
68539,530,7,48,2,291,0.395244033443754,5,1,0.339551514501076,25,9,1752,1332,8097,43617,0.862236551318144,6,0.29201401129915,1684.45420298296,0.345868052288412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46827,628,39,60,0,473,0.232269098280716,3,1,0.182473332869914,33,6,3353,2093,74352,22307,0.528718679910326,3,0.226751951136413,1026.49290882268,0.384263670657359,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
54610,599,17,12,3,406,0.431952091831919,5,0,0.130747867506018,29,5,3731,1984,17504,10167,0.933973646604093,8,0.175500500530673,1493.45671437829,0.417386569722385,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
80235,559,13,60,1,276,0.388044057478086,2,1,0.246898964221467,30,6,1599,255,62291,24645,0.956149188273146,3,0.226172558221821,1449.62531142334,0.258085670057706,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
93598,562,26,48,0,137,0.173145450946883,0,1,0.190171518120457,28,11,884,2272,164130,18302,0.987122939352011,6,0.25333049034286,875.057750861691,0.129753766216589,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
86117,535,14,96,1,553,0.459403510206863,1,1,0.145255590465017,32,8,6474,267,32356,11750,0.960317445809455,1,0.293428308697364,429.657054381711,0.136928651167371,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
36398,581,12,60,1,286,0.435792959777234,2,0,0.366501247808424,26,13,3662,1391,13974,89470,0.856441921928623,5,0.280015736624424,606.108365329812,0.294117819219675,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
37434,562,13,60,1,477,0.252433601630335,4,1,0.141202437162279,21,15,2104,2351,82189,8330,0.867359318417744,3,0.259840378511279,569.377796465818,0.335431253875883,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
28474,601,25,96,3,393,0.514998306579343,3,3,0.155009110097159,23,14,1857,382,13214,28909,0.731173501951447,10,0.237645803782275,694.695368557455,0.458395182365999,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
66948,600,32,96,1,251,0.444661563881893,3,3,0.116319537978641,17,4,1353,321,38442,44701,0.871672898915151,4,0.281868188137871,501.76234619975,0.134927826886494,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
80516,542,13,60,3,334,0.696330747284245,4,1,0.115214192084947,31,11,5221,1561,28545,10201,0.642785102303408,5,0.253455226579019,347.498706577224,0.101569681540646,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
79118,590,19,72,1,407,0.173139203461987,0,0,0.281455014296645,26,29,2179,2843,39193,30203,0.951618132199038,2,0.229147726244284,432.829345296385,0.127378752541225,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
91600,579,36,48,0,705,0.169574220498998,2,1,0.239459781805909,24,8,2920,1633,112951,80823,0.724167916870573,2,0.226824617006745,360.66483692765,0.139606747195762,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
67590,605,7,36,0,461,0.336295262169613,3,2,0.106394956665781,15,18,3797,2528,8382,29240,0.575664809325672,2,0.241179410636097,888.887782399066,0.239660502867122,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
59740,582,8,36,1,427,0.241031927639915,3,1,0.142712011762148,16,19,6238,3436,32831,19634,0.848906156850357,4,0.19892429659168,316.204051419122,0.149287723753423,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24083,622,36,36,2,832,0.389493862233844,3,0,0.136278560826986,31,24,6748,4239,54936,11039,0.870340962452346,7,0.17568564943449,666.690886352902,0.746762888188133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102418,542,28,36,1,229,0.342211901011206,4,1,0.281555004769433,25,25,3860,4367,186454,21731,0.828682106220129,7,0.285903647844007,1605.21958475332,0.214909830469642,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
28755,645,23,60,0,268,0.141994299163803,1,1,0.208081984829434,23,16,3298,843,38631,78000,0.611077613423995,2,0.208992613425949,187.843195713033,0.190231902227661,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
41670,509,0,36,0,188,0.28994356493946,2,0,0.184872648493511,26,1,1000,414,73682,71632,0.818102564734488,4,0.2751152451594,1344.42652488523,0.441303534884155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60658,619,15,24,3,609,0.481186601712684,2,0,0.110313409879189,28,14,3058,1317,11670,4653,0.789923072861107,4,0.180850854690151,617.020539623246,0.242544206460466,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15000,457,33,48,4,205,0.475322974959417,4,1,0.179140471445402,23,26,4555,742,91224,88957,0.766143530575256,4,0.263748654690537,412.774723880665,0.494219779104532,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
63572,563,18,36,0,434,0.175440361320267,2,1,0.410511452442045,20,20,4719,770,25213,22262,0.757269173172977,4,0.211204174731886,742.964530909378,0.222166588606816,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48560,523,27,84,2,248,0.316616617350439,4,0,0.360262410315543,20,28,5226,524,149208,60728,0.715330112325929,5,0.252003941784993,245.876665963006,0.122045304603708,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
78080,501,27,36,2,290,0.0729424524124005,3,0,0.501928835967318,32,12,971,2207,81799,30177,0.9722272017413,2,0.238314291350988,684.792100826754,0.14981435975821,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
55594,581,15,36,3,543,0.246952980281316,6,1,0.173458384622143,23,24,3614,754,57320,5219,0.955335413137381,7,0.1685472,575.834260636448,0.241501081549041,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
122283,590,33,72,1,410,0.517120013779513,2,0,0.651467262781017,27,11,5868,491,78844,27840,0.80415281807352,10,0.263331675358309,247.849976335959,0.0645568044293279,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
52971,577,23,36,2,578,0.347402654753294,4,0,0.460709116625133,31,22,2628,177,89493,6925,0.726078009795348,7,0.223633298498047,1078.28713637676,0.375213713853263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33073,590,0,24,2,257,0.567477139691331,4,1,0.324115731965508,21,6,1373,405,12459,22348,0.842939741220094,3,0.213125894405352,1649.67047388262,0.691804362670196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28554,585,6,60,0,339,0.0678140377402737,6,0,0.317233507747176,21,1,1453,331,19368,23220,0.820694127760893,9,0.25719479021938,1334.55809482137,0.703323427115517,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
106801,571,15,36,0,805,0.28872030709673,6,2,0.17450893339975,21,18,326,2102,54628,56752,0.547755943200236,7,0.188669418888936,190.261661877486,0.111826105959025,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
52541,684,39,36,1,599,0.277839593291977,4,0,0.37311878978452,25,14,2148,274,173246,10953,0.650510973092055,7,0.186013741068211,1001.85051534496,0.365623154948316,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
65410,598,32,48,4,131,0.439442012514257,1,1,0.128681920869,20,21,12138,1491,33170,7402,0.645159359349311,4,0.224499090098839,928.584999663166,0.371914706796478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
78005,560,16,48,2,278,0.183528884756839,1,2,0.385761678225919,19,15,3115,398,31274,20493,0.83777203617495,4,0.223729348682956,909.601230264155,0.182696170286134,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
35269,541,34,36,0,250,0.110833782209979,4,0,0.484179754595281,20,2,8397,758,32999,15168,0.632945721769759,9,0.229045534947754,1070.9977623212,0.449459104251734,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
18818,507,42,60,1,362,0.500817706308768,2,4,0.0497026418483109,30,28,976,1843,13834,23380,0.79217390401263,6,0.262634586201803,944.37232880551,0.833057070127863,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
64029,625,31,48,0,499,0.276394081212275,2,0,0.280630302449375,26,8,3682,1388,82549,36417,0.941098270433139,5,0.2636556,1262.38764214556,0.330110601535972,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
40036,557,1,24,3,442,0.24591785257504,2,0,0.147464649019126,30,1,1873,1800,135641,3324,0.549255117690519,3,0.208701849804484,1105.37132233692,0.463793982117169,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
80472,540,23,60,0,810,0.232959392602761,4,1,0.177484159759117,18,17,573,1399,34934,4087,0.726456728387157,2,0.228540630582556,922.011789433248,0.258277928636035,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
59233,605,19,48,0,491,0.0734765022804592,4,1,0.180452339380219,26,4,2778,1469,90284,35561,0.915333899096056,3,0.1663608,442.9354727251,0.189205775035896,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26845,573,17,72,3,600,0.234626972689073,4,1,0.0449356237009285,25,2,2340,989,39825,37060,0.896174409902629,4,0.242812570252324,382.92014513124,0.439375740047491,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
70691,602,12,24,3,275,0.200753720391306,4,1,0.350209709248096,20,20,8253,1771,30760,12970,0.830431043031966,5,0.167405158853996,1353.86876388774,0.27650514445478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22760,488,27,24,0,408,0.169257958567536,4,0,0.0963091275432934,26,24,2544,2392,101596,32061,0.653355284212267,1,0.270446752899872,463.947764001227,0.459726413357413,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
60367,576,2,96,0,483,0.237237293334351,4,2,0.228420784386887,15,26,256,3198,115952,16385,0.762500179528776,8,0.275640692917802,410.829378485417,0.177679072039773,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
39993,618,29,48,4,511,0.185529304303704,1,0,0.573334103898718,23,1,875,536,76846,12168,0.647073990343414,7,0.249812016993428,1443.23804654154,0.586374029417611,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
84520,515,5,36,0,627,0.129817702455742,5,0,0.0480183700261797,23,27,7580,591,16600,12950,0.945537604767897,1,0.289303663496583,1648.33702984202,0.323048324161196,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
74677,563,18,48,0,443,0.520974961691534,3,1,0.0743530668269278,19,19,5673,948,33269,19314,0.966329702467303,5,0.209174362941957,619.168193684814,0.170681981389421,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
23340,573,27,96,3,401,0.208279709477788,2,1,0.34137976601936,29,29,3397,375,12149,26288,0.892663492094525,7,0.307705227523771,566.589999327228,0.497475578060272,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
53614,571,11,60,3,369,0.346251865905463,2,1,0.266062566390996,31,23,1978,1451,169650,44941,0.73370525174141,4,0.300594160489713,1079.87929810962,0.32429125932248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49982,531,17,36,3,448,0.602558485422945,1,1,0.634018912462038,18,10,785,905,41297,22547,0.644210582811945,4,0.213051958799433,608.905205549853,0.253748598827543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
65458,624,23,108,0,618,0.230383013973323,2,1,0.34957331725537,25,20,9541,1311,127384,24818,0.937583821803298,5,0.258975589790278,643.551377844491,0.231272213238014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15000,520,17,84,2,392,0.24872248803811,1,1,0.142682783330105,27,15,4009,332,130479,33406,0.868233880441823,8,0.275040171383995,398.438557868012,0.632350846294409,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
35240,594,22,84,3,545,0.153279882857855,1,2,0.365948934703324,23,14,464,1747,131402,23928,0.961445848346877,6,0.222325267764738,207.390097230188,0.256205481463174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49729,582,41,108,1,369,0.467744995708498,5,0,0.323249588818447,22,24,7767,301,151028,34499,0.786730679834578,6,0.298353198648482,989.921729335547,0.327918533492058,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
84459,576,0,60,3,414,0.202436730111839,1,1,0.108835799106048,24,25,2685,348,60026,20515,0.929045840868695,5,0.248224331322901,792.192735990975,0.171376796219369,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32995,562,18,60,3,379,0.194967009099101,3,3,0.573994774223519,22,23,5712,561,74642,81944,0.922144116925786,3,0.206187003920874,721.225975323989,0.400142800542139,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
32582,543,24,36,3,397,0.407927269342305,1,0,0.473421377963255,23,23,6954,737,27447,10403,0.698465278275019,8,0.263658592571933,590.120543590212,0.363557992851346,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
43636,523,22,48,2,182,0.0947821983848667,3,2,0.385689044922649,26,7,2324,818,56055,16199,0.84484215723164,5,0.301409706055776,1083.6874674673,0.34806695411146,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
31966,586,6,108,0,718,0.345336003583329,4,1,0.341170351619849,23,23,5486,611,41335,41927,0.897397430468142,8,0.245337654500583,360.49845787037,0.404867092987688,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
38216,609,44,60,2,221,0.31234662144928,1,0,0.411247802040769,25,5,1403,228,95596,31562,0.894688243439239,3,0.206294330471013,892.338576463288,0.349593440379931,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
62729,526,7,24,5,247,0.253305335036245,3,2,0.22597102941019,31,2,2951,114,52000,8919,0.833465505855164,9,0.25144555906904,1308.41788429754,0.297550010546485,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
44487,580,8,36,0,305,0.501501508444523,7,1,0.188495666292228,23,21,820,206,15933,1773,0.673687535007147,6,0.176202806470051,783.652192269501,0.293654917329422,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
55899,609,18,60,3,393,0.454791048404206,1,0,0.206371782529353,19,27,2298,4352,22464,5030,0.913647813861847,4,0.210605347839541,639.96746286906,0.221750112782495,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23092,534,2,72,3,547,0.195384622785047,5,3,0.15891871295929,23,9,3436,2360,70108,12477,0.697704382564114,7,0.225804733659641,505.412100013826,0.546896985976352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
101802,587,11,60,0,643,0.516358352154102,4,1,0.353163513310304,14,16,8420,1837,73193,2752,0.839931683613554,5,0.27113725723336,473.280598731868,0.131582554220766,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30434,549,0,60,3,169,0.0245467133564808,3,0,0.160416362354633,27,29,772,219,31225,8571,0.898683755074258,2,0.300348908669135,1063.83692854904,0.486102488749047,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
36598,536,0,60,0,547,0.491383180360749,3,1,0.371312653597823,20,22,3956,870,8466,52951,0.870922362964829,4,0.283378607326104,420.801688850136,0.317329369533899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16435,570,0,36,2,218,0.145820915649935,4,1,0.517953143760864,30,3,2105,317,64033,7633,0.931533762357606,7,0.223060862103991,975.904910629681,0.871728562674547,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
60635,651,21,36,2,406,0.277046180470183,2,2,0.128720990892502,23,29,2449,1193,67204,69267,0.90553729974665,6,0.181477797584948,484.602857898682,0.176255204004027,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
44094,547,23,48,1,624,0.0283144033020325,4,0,0.285774517640856,24,23,2585,883,19954,30759,0.923935149459158,6,0.265795129743725,813.723434091442,0.391270495058223,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
22963,603,11,96,1,613,0.170591036326396,1,1,0.276376067829195,26,1,3993,232,53158,2957,0.699929518988182,6,0.236385810855115,237.18872355496,0.444291455065084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20727,582,5,48,1,282,0.281140140309873,2,1,0.279888105838141,26,13,928,184,7499,13103,0.747183041208487,3,0.1906528,1027.23492956892,0.757988090646359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36609,501,20,60,4,371,0.41209707925939,3,1,0.22397244058093,23,28,610,1914,32038,4393,0.895987903038022,7,0.307198979632344,313.539099987584,0.22438387281409,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79125,608,20,60,2,317,0.289589618682627,5,1,0.351487136714322,20,5,676,3579,135002,70363,0.993001051466525,7,0.177066863067197,382.776600245634,0.10612725690929,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
28326,602,35,120,5,310,0.0708853690963924,6,2,0.414438958078349,26,25,2733,3322,21215,13392,0.845620759476437,4,0.335411267123605,1245.93676385275,0.659155587313176,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
27208,555,0,12,1,379,0.171552209137867,2,0,0.187800955749684,29,10,2242,3618,104467,22153,0.806828811222192,4,0.1983410277362,1538.08108783523,0.845522385108156,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
89634,580,14,48,1,748,0.168827983126448,2,2,0.221772675833762,24,4,8956,2951,80286,17225,0.909139990792039,3,0.247371321255282,824.903994456794,0.210576878567079,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15000,532,0,84,3,440,0.137175205237735,4,0,0.35852190166259,26,19,831,485,72192,6557,0.840287611327708,4,0.309210876273333,376.960875939128,0.653568700751303,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
58089,614,29,48,0,740,0.129252371913756,2,2,0.441721441980999,26,27,1697,971,27043,16497,0.759278155976395,4,0.208711729592457,481.212137607525,0.252277464774575,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
